,Job,Plan,CPU time,Time,Sum,CPU unit,Time unit
HM,Job1041v4,11.txt,-1,-1,-1,ms,ms
HM,Job1041v4,12.txt,-1,-1,-1,ms,ms
HM,Job1041v4,13.txt,-1,-1,-1,ms,ms
HM,Job1041v4,14.txt,2602,2604,5206, ms,ms.
HM,Job1041v4,15.txt,24903,24937,49840, ms,ms.
HM,Job1041v4,16.txt,-1,-1,-1,ms,ms
HM,Job1041v4,17.txt,-1,-1,-1,ms,ms
HM,Job1041v4,18.txt,-1,-1,-1,ms,ms
HM,Job1041v4,19.txt,-1,-1,-1,ms,ms
HM,Job1031v2,0.txt,274428,274704,549132, ms,ms.
HM,Job1031v2,1.txt,-1,-1,-1,ms,ms
HM,Job1031v2,2.txt,-1,-1,-1,ms,ms
HM,Job1031v2,3.txt,-1,-1,-1,ms,ms
HM,Job1031v2,4.txt,16343,16457,32800, ms,ms.
HM,Job1031v2,5.txt,102744,103035,205779, ms,ms.
HM,Job1031v2,6.txt,-1,-1,-1,ms,ms
HM,Job1031v2,7.txt,-1,-1,-1,ms,ms
HM,Job1031v2,8.txt,-1,-1,-1,ms,ms
HM,Job1031v2,9.txt,16325,16374,32699, ms,ms.
HM,Job1031v2,10.txt,-1,-1,-1,ms,ms
HM,Job1031v2,11.txt,-1,-1,-1,ms,ms
HM,Job1031v2,12.txt,9756,9777,19533, ms,ms.
HM,Job1031v2,13.txt,-1,-1,-1,ms,ms
HM,Job1031v2,14.txt,-1,-1,-1,ms,ms
HM,Job1031v2,15.txt,-1,-1,-1,ms,ms
HM,Job1031v2,16.txt,63857,63902,127759, ms,ms.
HM,Job1031v2,17.txt,-1,-1,-1,ms,ms
HM,Job1031v2,18.txt,-1,-1,-1,ms,ms
HM,Job1031v2,19.txt,-1,-1,-1,ms,ms
HM,Job68v2,0.txt,529,579,1108, ms,ms.
HM,Job68v2,1.txt,39306,39343,78649, ms,ms.
HM,Job68v2,2.txt,876,884,1760, ms,ms.
HM,Job68v2,3.txt,7651,7658,15309, ms,ms.
HM,Job68v2,4.txt,647,672,1319, ms,ms.
HM,Job68v2,5.txt,2244,2244,4488, ms,ms.
HM,Job68v2,6.txt,6222,6226,12448, ms,ms.
HM,Job68v2,7.txt,-1,-1,-1,ms,ms
HM,Job68v2,8.txt,-1,-1,-1,ms,ms
HM,Job68v2,9.txt,-1,-1,-1,ms,ms
HM,Job68v2,10.txt,39534,39579,79113, ms,ms.
HM,Job68v2,11.txt,2765,2771,5536, ms,ms.
HM,Job68v2,12.txt,5122,5128,10250, ms,ms.
HM,Job68v2,13.txt,2567,2570,5137, ms,ms.
HM,Job68v2,14.txt,5132,5137,10269, ms,ms.
HM,Job68v2,15.txt,7476,7482,14958, ms,ms.
HM,Job68v2,16.txt,-1,-1,-1,ms,ms
HM,Job68v2,17.txt,2967,2969,5936, ms,ms.
HM,Job68v2,18.txt,5328,5332,10660, ms,ms.
HM,Job68v2,19.txt,-1,-1,-1,ms,ms
HM,Job1041v1,0.txt,-1,-1,-1,ms,ms
HM,Job1041v1,1.txt,-1,-1,-1,ms,ms
HM,Job1041v1,2.txt,-1,-1,-1,ms,ms
HM,Job1041v1,3.txt,-1,-1,-1,ms,ms
HM,Job1041v1,4.txt,-1,-1,-1,ms,ms
HM,Job1041v1,5.txt,27616,27630,55246, ms,ms.
HM,Job1041v1,6.txt,-1,-1,-1,ms,ms
HM,Job1041v1,7.txt,-1,-1,-1,ms,ms
HM,Job1041v1,8.txt,-1,-1,-1,ms,ms
HM,Job1041v1,9.txt,5730,5792,11522, ms,ms.
HM,Job1041v1,10.txt,-1,-1,-1,ms,ms
HM,Job1041v1,11.txt,-1,-1,-1,ms,ms
HM,Job1041v1,12.txt,-1,-1,-1,ms,ms
HM,Job1041v1,13.txt,-1,-1,-1,ms,ms
HM,Job1041v1,14.txt,-1,-1,-1,ms,ms
HM,Job1041v1,15.txt,30345,30408,60753, ms,ms.
HM,Job1041v1,16.txt,-1,-1,-1,ms,ms
HM,Job1041v1,17.txt,-1,-1,-1,ms,ms
HM,Job1041v1,18.txt,-1,-1,-1,ms,ms
HM,Job1041v1,19.txt,-1,-1,-1,ms,ms
HM,Job1021v1,0.txt,-1,-1,-1,ms,ms
HM,Job1021v1,1.txt,-1,-1,-1,ms,ms
HM,Job1021v1,2.txt,-1,-1,-1,ms,ms
HM,Job1021v1,3.txt,-1,-1,-1,ms,ms
HM,Job1021v1,4.txt,-1,-1,-1,ms,ms
HM,Job1021v1,5.txt,-1,-1,-1,ms,ms
HM,Job1021v1,6.txt,219326,219840,439166, ms,ms.
HM,Job1021v1,7.txt,-1,-1,-1,ms,ms
HM,Job1021v1,8.txt,-1,-1,-1,ms,ms
HM,Job1021v1,9.txt,-1,-1,-1,ms,ms
HM,Job1021v1,10.txt,-1,-1,-1,ms,ms
HM,Job1021v1,11.txt,175142,175328,350470, ms,ms.
HM,Job1021v1,12.txt,-1,-1,-1,ms,ms
HM,Job1021v1,13.txt,-1,-1,-1,ms,ms
HM,Job1021v1,14.txt,-1,-1,-1,ms,ms
HM,Job1021v1,15.txt,-1,-1,-1,ms,ms
HM,Job1021v1,16.txt,-1,-1,-1,ms,ms
HM,Job1021v1,17.txt,-1,-1,-1,ms,ms
HM,Job1021v1,18.txt,-1,-1,-1,ms,ms
HM,Job1021v1,19.txt,-1,-1,-1,ms,ms
HM,Job63v0,0.txt,3037,4601,7638, ms,ms.
HM,Job63v0,1.txt,2861,4234,7095, ms,ms.
HM,Job63v0,2.txt,2613,3841,6454, ms,ms.
HM,Job63v0,3.txt,50854,75224,126078, ms,ms.
HM,Job63v0,4.txt,167,305,472, ms,ms.
HM,Job63v0,5.txt,-1,-1,-1,ms,ms
HM,Job63v0,6.txt,-1,-1,-1,ms,ms
HM,Job63v0,7.txt,261,505,766, ms,ms.
HM,Job63v0,8.txt,924,1637,2561, ms,ms.
HM,Job63v0,9.txt,3858,6997,10855, ms,ms.
HM,Job63v0,10.txt,-1,-1,-1,ms,ms
HM,Job63v0,11.txt,6719,6795,13514, ms,ms.
HM,Job63v0,12.txt,-1,-1,-1,ms,ms
HM,Job63v0,13.txt,905,911,1816, ms,ms.
HM,Job63v0,14.txt,2164,2216,4380, ms,ms.
HM,Job63v0,15.txt,3496,3560,7056, ms,ms.
HM,Job63v0,16.txt,435,489,924, ms,ms.
HM,Job63v0,17.txt,2865,2933,5798, ms,ms.
HM,Job63v0,18.txt,457,467,924, ms,ms.
HM,Job63v0,19.txt,1199,1225,2424, ms,ms.
HM,Job1126v2,0.txt,26177,26475,52652, ms,ms.
HM,Job1126v2,1.txt,19469,19481,38950, ms,ms.
HM,Job1126v2,2.txt,-1,-1,-1,ms,ms
HM,Job1126v2,3.txt,5926,5929,11855, ms,ms.
HM,Job1126v2,4.txt,-1,-1,-1,ms,ms
HM,Job1126v2,5.txt,-1,-1,-1,ms,ms
HM,Job1126v2,6.txt,-1,-1,-1,ms,ms
HM,Job1126v2,7.txt,-1,-1,-1,ms,ms
HM,Job1126v2,8.txt,-1,-1,-1,ms,ms
HM,Job1126v2,9.txt,17741,17748,35489, ms,ms.
HM,Job1126v2,10.txt,31718,31744,63462, ms,ms.
HM,Job1126v2,11.txt,33765,34424,68189, ms,ms.
HM,Job1126v2,12.txt,24257,24486,48743, ms,ms.
HM,Job1126v2,13.txt,-1,-1,-1,ms,ms
HM,Job1126v2,14.txt,27702,27817,55519, ms,ms.
HM,Job1126v2,15.txt,82705,82756,165461, ms,ms.
HM,Job1126v2,16.txt,-1,-1,-1,ms,ms
HM,Job1126v2,17.txt,14217,14229,28446, ms,ms.
HM,Job1126v2,18.txt,-1,-1,-1,ms,ms
HM,Job1126v2,19.txt,53358,53399,106757, ms,ms.
HM,Job74v4,0.txt,44,45,89, ms,ms.
HM,Job74v4,1.txt,414,421,835, ms,ms.
HM,Job74v4,2.txt,704,713,1417, ms,ms.
HM,Job74v4,3.txt,33,36,69, ms,ms.
HM,Job74v4,4.txt,23,23,46, ms,ms.
HM,Job74v4,5.txt,695,705,1400, ms,ms.
HM,Job74v4,6.txt,37,37,74, ms,ms.
HM,Job74v4,7.txt,397,402,799, ms,ms.
HM,Job74v4,8.txt,263,274,537, ms,ms.
HM,Job74v4,9.txt,275,279,554, ms,ms.
HM,Job74v4,10.txt,146,148,294, ms,ms.
HM,Job74v4,11.txt,130,133,263, ms,ms.
HM,Job56v2,0.txt,-2,-2,-2,ms,ms
HM,Job56v2,1.txt,-2,-2,-2,ms,ms
HM,Job56v2,2.txt,-2,-2,-2,ms,ms
HM,Job56v2,3.txt,-2,-2,-2,ms,ms
HM,Job56v2,4.txt,-2,-2,-2,ms,ms
HM,Job56v2,5.txt,-2,-2,-2,ms,ms
HM,Job56v2,6.txt,-2,-2,-2,ms,ms
HM,Job56v2,7.txt,-2,-2,-2,ms,ms
HM,Job56v2,8.txt,-2,-2,-2,ms,ms
HM,Job56v2,9.txt,-2,-2,-2,ms,ms
HM,Job56v2,10.txt,-2,-2,-2,ms,ms
HM,Job56v2,11.txt,-2,-2,-2,ms,ms
HM,Job56v2,12.txt,-2,-2,-2,ms,ms
HM,Job56v2,13.txt,-2,-2,-2,ms,ms
HM,Job56v2,14.txt,-2,-2,-2,ms,ms
HM,Job56v2,15.txt,-2,-2,-2,ms,ms
HM,Job56v2,16.txt,-2,-2,-2,ms,ms
HM,Job56v2,17.txt,-2,-2,-2,ms,ms
HM,Job56v2,18.txt,-2,-2,-2,ms,ms
HM,Job56v2,19.txt,-2,-2,-2,ms,ms
HM,Job1325v3,0.txt,-1,-1,-1,ms,ms
HM,Job1325v3,1.txt,-1,-1,-1,ms,ms
HM,Job1325v3,2.txt,-1,-1,-1,ms,ms
HM,Job1325v3,3.txt,-1,-1,-1,ms,ms
HM,Job1325v3,4.txt,-1,-1,-1,ms,ms
HM,Job1325v3,5.txt,-1,-1,-1,ms,ms
HM,Job1325v3,6.txt,-1,-1,-1,ms,ms
HM,Job1325v3,7.txt,-1,-1,-1,ms,ms
HM,Job1325v3,8.txt,-1,-1,-1,ms,ms
HM,Job1325v3,9.txt,-1,-1,-1,ms,ms
HM,Job1325v3,10.txt,-1,-1,-1,ms,ms
HM,Job1325v3,11.txt,-1,-1,-1,ms,ms
HM,Job1325v3,12.txt,209673,209808,419481, ms,ms.
HM,Job1325v3,13.txt,-1,-1,-1,ms,ms
HM,Job1325v3,14.txt,-1,-1,-1,ms,ms
HM,Job1325v3,15.txt,-1,-1,-1,ms,ms
HM,Job1325v3,16.txt,-1,-1,-1,ms,ms
HM,Job1325v3,17.txt,-1,-1,-1,ms,ms
HM,Job1325v3,18.txt,-1,-1,-1,ms,ms
HM,Job1325v3,19.txt,-1,-1,-1,ms,ms
HM,Job90v2,0.txt,16040,16051,32091, ms,ms.
HM,Job90v2,1.txt,-1,-1,-1,ms,ms
HM,Job90v2,2.txt,-1,-1,-1,ms,ms
HM,Job90v2,3.txt,553180,567978,1121158, ms,ms.
HM,Job90v2,4.txt,-1,-1,-1,ms,ms
HM,Job90v2,5.txt,16252,16265,32517, ms,ms.
HM,Job90v2,6.txt,40195,40230,80425, ms,ms.
HM,Job90v2,7.txt,38797,38821,77618, ms,ms.
HM,Job90v2,8.txt,19471,19484,38955, ms,ms.
HM,Job90v2,9.txt,-1,-1,-1,ms,ms
HM,Job90v2,10.txt,38147,38165,76312, ms,ms.
HM,Job90v2,11.txt,-1,-1,-1,ms,ms
HM,Job90v2,12.txt,25795,25868,51663, ms,ms.
HM,Job90v2,13.txt,-1,-1,-1,ms,ms
HM,Job90v2,14.txt,-1,-1,-1,ms,ms
HM,Job90v2,15.txt,-1,-1,-1,ms,ms
HM,Job90v2,16.txt,-1,-1,-1,ms,ms
HM,Job90v2,17.txt,24137,24292,48429, ms,ms.
HM,Job90v2,18.txt,18784,18798,37582, ms,ms.
HM,Job90v2,19.txt,488464,499804,988268, ms,ms.
HM,Job1041v0,0.txt,-1,-1,-1,ms,ms
HM,Job1041v0,1.txt,-1,-1,-1,ms,ms
HM,Job1041v0,2.txt,-1,-1,-1,ms,ms
HM,Job1041v0,3.txt,-1,-1,-1,ms,ms
HM,Job1041v0,4.txt,-1,-1,-1,ms,ms
HM,Job1041v0,5.txt,-1,-1,-1,ms,ms
HM,Job1041v0,6.txt,-1,-1,-1,ms,ms
HM,Job1041v0,7.txt,-1,-1,-1,ms,ms
HM,Job1041v0,8.txt,-1,-1,-1,ms,ms
HM,Job1041v0,9.txt,-1,-1,-1,ms,ms
HM,Job1041v0,10.txt,-1,-1,-1,ms,ms
HM,Job1041v0,11.txt,24080,24093,48173, ms,ms.
HM,Job1041v0,12.txt,-1,-1,-1,ms,ms
HM,Job1041v0,13.txt,-1,-1,-1,ms,ms
HM,Job1041v0,14.txt,-1,-1,-1,ms,ms
HM,Job1041v0,15.txt,-1,-1,-1,ms,ms
HM,Job1041v0,16.txt,-1,-1,-1,ms,ms
HM,Job1041v0,17.txt,-1,-1,-1,ms,ms
HM,Job1041v0,18.txt,-1,-1,-1,ms,ms
HM,Job1041v0,19.txt,-1,-1,-1,ms,ms
HM,Job221v0,0.txt,-1,-1,-1,ms,ms
HM,Job221v0,1.txt,-1,-1,-1,ms,ms
HM,Job221v0,2.txt,-1,-1,-1,ms,ms
HM,Job221v0,3.txt,-1,-1,-1,ms,ms
HM,Job221v0,4.txt,-1,-1,-1,ms,ms
HM,Job221v0,5.txt,-1,-1,-1,ms,ms
HM,Job221v0,6.txt,-1,-1,-1,ms,ms
HM,Job221v0,7.txt,-1,-1,-1,ms,ms
HM,Job221v0,8.txt,4770,4798,9568, ms,ms.
HM,Job221v0,9.txt,66675,66771,133446, ms,ms.
HM,Job221v0,10.txt,-1,-1,-1,ms,ms
HM,Job221v0,11.txt,-1,-1,-1,ms,ms
HM,Job221v0,12.txt,-1,-1,-1,ms,ms
HM,Job221v0,13.txt,-1,-1,-1,ms,ms
HM,Job221v0,14.txt,-1,-1,-1,ms,ms
HM,Job221v0,15.txt,-1,-1,-1,ms,ms
HM,Job221v0,16.txt,18504,18544,37048, ms,ms.
HM,Job221v0,17.txt,67571,67649,135220, ms,ms.
HM,Job221v0,18.txt,-1,-1,-1,ms,ms
HM,Job221v0,19.txt,71155,71208,142363, ms,ms.
HM,Job1021v2,0.txt,46904,47317,94221, ms,ms.
HM,Job1021v2,1.txt,-1,-1,-1,ms,ms
HM,Job1021v2,2.txt,92729,95259,187988, ms,ms.
HM,Job1021v2,3.txt,60840,60901,121741, ms,ms.
HM,Job1021v2,4.txt,-1,-1,-1,ms,ms
HM,Job1021v2,5.txt,-1,-1,-1,ms,ms
HM,Job1021v2,6.txt,-1,-1,-1,ms,ms
HM,Job1021v2,7.txt,-1,-1,-1,ms,ms
HM,Job1021v2,8.txt,-1,-1,-1,ms,ms
HM,Job1021v2,9.txt,-1,-1,-1,ms,ms
HM,Job1021v2,10.txt,157720,160833,318553, ms,ms.
HM,Job1021v2,11.txt,8059,9392,17451, ms,ms.
HM,Job1021v2,12.txt,109610,111685,221295, ms,ms.
HM,Job1021v2,13.txt,-1,-1,-1,ms,ms
HM,Job1021v2,14.txt,-1,-1,-1,ms,ms
HM,Job1021v2,15.txt,-1,-1,-1,ms,ms
HM,Job1021v2,16.txt,-1,-1,-1,ms,ms
HM,Job1021v2,17.txt,-1,-1,-1,ms,ms
HM,Job1021v2,18.txt,-1,-1,-1,ms,ms
HM,Job1021v2,19.txt,-1,-1,-1,ms,ms
HM,Job285v4,0.txt,-1,-1,-1,ms,ms
HM,Job285v4,1.txt,-1,-1,-1,ms,ms
HM,Job285v4,2.txt,17510,17575,35085, ms,ms.
HM,Job285v4,3.txt,-1,-1,-1,ms,ms
HM,Job285v4,4.txt,-1,-1,-1,ms,ms
HM,Job285v4,5.txt,-1,-1,-1,ms,ms
HM,Job285v4,6.txt,-1,-1,-1,ms,ms
HM,Job285v4,7.txt,24413,24450,48863, ms,ms.
HM,Job285v4,8.txt,-1,-1,-1,ms,ms
HM,Job285v4,9.txt,581188,592364,1173552, ms,ms.
HM,Job285v4,10.txt,-1,-1,-1,ms,ms
HM,Job285v4,11.txt,-1,-1,-1,ms,ms
HM,Job285v4,12.txt,-1,-1,-1,ms,ms
HM,Job285v4,13.txt,6799,6835,13634, ms,ms.
HM,Job285v4,14.txt,64029,72873,136902, ms,ms.
HM,Job285v4,15.txt,-1,-1,-1,ms,ms
HM,Job285v4,16.txt,328319,336671,664990, ms,ms.
HM,Job285v4,17.txt,-1,-1,-1,ms,ms
HM,Job285v4,18.txt,-1,-1,-1,ms,ms
HM,Job285v4,19.txt,13452,13948,27400, ms,ms.
HM,Job1034v4,0.txt,-1,-1,-1,ms,ms
HM,Job1034v4,1.txt,-1,-1,-1,ms,ms
HM,Job1034v4,2.txt,-1,-1,-1,ms,ms
HM,Job1034v4,3.txt,-1,-1,-1,ms,ms
HM,Job1034v4,4.txt,-1,-1,-1,ms,ms
HM,Job1034v4,5.txt,-1,-1,-1,ms,ms
HM,Job1034v4,6.txt,-1,-1,-1,ms,ms
HM,Job1034v4,7.txt,-1,-1,-1,ms,ms
HM,Job1034v4,8.txt,-1,-1,-1,ms,ms
HM,Job1034v4,9.txt,-1,-1,-1,ms,ms
HM,Job1034v4,10.txt,-1,-1,-1,ms,ms
HM,Job1034v4,11.txt,-1,-1,-1,ms,ms
HM,Job1034v4,12.txt,-1,-1,-1,ms,ms
HM,Job1034v4,13.txt,-1,-1,-1,ms,ms
HM,Job1034v4,14.txt,-1,-1,-1,ms,ms
HM,Job1034v4,15.txt,-1,-1,-1,ms,ms
HM,Job1034v4,16.txt,-1,-1,-1,ms,ms
HM,Job1034v4,17.txt,-1,-1,-1,ms,ms
HM,Job1034v4,18.txt,-1,-1,-1,ms,ms
HM,Job1034v4,19.txt,-1,-1,-1,ms,ms
HM,Job37v4,0.txt,-1,-1,-1,ms,ms
HM,Job37v4,1.txt,-1,-1,-1,ms,ms
HM,Job37v4,2.txt,19968,20197,40165, ms,ms.
HM,Job37v4,3.txt,11675,11722,23397, ms,ms.
HM,Job37v4,4.txt,5355,5425,10780, ms,ms.
HM,Job37v4,5.txt,10683,10750,21433, ms,ms.
HM,Job37v4,6.txt,-1,-1,-1,ms,ms
HM,Job37v4,7.txt,-1,-1,-1,ms,ms
HM,Job37v4,8.txt,-1,-1,-1,ms,ms
HM,Job37v4,9.txt,-1,-1,-1,ms,ms
HM,Job37v4,10.txt,-1,-1,-1,ms,ms
HM,Job37v4,11.txt,-1,-1,-1,ms,ms
HM,Job37v4,12.txt,17669,17886,35555, ms,ms.
HM,Job37v4,13.txt,8757,8891,17648, ms,ms.
HM,Job37v4,14.txt,-1,-1,-1,ms,ms
HM,Job37v4,15.txt,-1,-1,-1,ms,ms
HM,Job37v4,16.txt,-1,-1,-1,ms,ms
HM,Job37v4,17.txt,-1,-1,-1,ms,ms
HM,Job37v4,18.txt,-1,-1,-1,ms,ms
HM,Job37v4,19.txt,7204,7339,14543, ms,ms.
HM,Job38v1,0.txt,-1,-1,-1,ms,ms
HM,Job38v1,1.txt,-1,-1,-1,ms,ms
HM,Job38v1,2.txt,95298,96133,191431, ms,ms.
HM,Job38v1,3.txt,46037,46662,92699, ms,ms.
HM,Job38v1,4.txt,-1,-1,-1,ms,ms
HM,Job38v1,5.txt,79449,80382,159831, ms,ms.
HM,Job38v1,6.txt,98979,100173,199152, ms,ms.
HM,Job38v1,7.txt,41548,41826,83374, ms,ms.
HM,Job38v1,8.txt,-1,-1,-1,ms,ms
HM,Job38v1,9.txt,25196,25430,50626, ms,ms.
HM,Job38v1,10.txt,-1,-1,-1,ms,ms
HM,Job38v1,11.txt,106214,108762,214976, ms,ms.
HM,Job38v1,12.txt,-1,-1,-1,ms,ms
HM,Job38v1,13.txt,-1,-1,-1,ms,ms
HM,Job38v1,14.txt,62156,62959,125115, ms,ms.
HM,Job38v1,15.txt,-1,-1,-1,ms,ms
HM,Job38v1,16.txt,-1,-1,-1,ms,ms
HM,Job38v1,17.txt,-1,-1,-1,ms,ms
HM,Job38v1,18.txt,-1,-1,-1,ms,ms
HM,Job38v1,19.txt,-1,-1,-1,ms,ms
HM,Job25v4,0.txt,-1,-1,-1,ms,ms
HM,Job25v4,1.txt,-1,-1,-1,ms,ms
HM,Job25v4,2.txt,19341,19628,38969, ms,ms.
HM,Job25v4,3.txt,98453,99275,197728, ms,ms.
HM,Job25v4,4.txt,-1,-1,-1,ms,ms
HM,Job25v4,5.txt,184083,225583,409666, ms,ms.
HM,Job25v4,6.txt,-1,-1,-1,ms,ms
HM,Job25v4,7.txt,-1,-1,-1,ms,ms
HM,Job25v4,8.txt,-1,-1,-1,ms,ms
HM,Job25v4,9.txt,-1,-1,-1,ms,ms
HM,Job25v4,10.txt,-1,-1,-1,ms,ms
HM,Job25v4,11.txt,304535,310074,614609, ms,ms.
HM,Job25v4,12.txt,72087,72873,144960, ms,ms.
HM,Job25v4,13.txt,357455,451724,809179, ms,ms.
HM,Job25v4,14.txt,258071,259136,517207, ms,ms.
HM,Job25v4,15.txt,-1,-1,-1,ms,ms
HM,Job25v4,16.txt,96276,96970,193246, ms,ms.
HM,Job25v4,17.txt,-1,-1,-1,ms,ms
HM,Job25v4,18.txt,-1,-1,-1,ms,ms
HM,Job25v4,19.txt,308504,309210,617714, ms,ms.
HM,Job1013v3,0.txt,-1,-1,-1,ms,ms
HM,Job1013v3,1.txt,11781,11798,23579, ms,ms.
HM,Job1013v3,2.txt,3527,3531,7058, ms,ms.
HM,Job1013v3,3.txt,13421,13451,26872, ms,ms.
HM,Job1013v3,4.txt,-1,-1,-1,ms,ms
HM,Job1013v3,5.txt,-1,-1,-1,ms,ms
HM,Job1013v3,6.txt,-1,-1,-1,ms,ms
HM,Job1013v3,7.txt,-1,-1,-1,ms,ms
HM,Job1013v3,8.txt,-1,-1,-1,ms,ms
HM,Job1013v3,9.txt,9439,9451,18890, ms,ms.
HM,Job1013v3,10.txt,-1,-1,-1,ms,ms
HM,Job1013v3,11.txt,-1,-1,-1,ms,ms
HM,Job1013v3,12.txt,-1,-1,-1,ms,ms
HM,Job1013v3,13.txt,13490,13514,27004, ms,ms.
HM,Job1013v3,14.txt,6991,7012,14003, ms,ms.
HM,Job1013v3,15.txt,-1,-1,-1,ms,ms
HM,Job1013v3,16.txt,-1,-1,-1,ms,ms
HM,Job1013v3,17.txt,-1,-1,-1,ms,ms
HM,Job1013v3,18.txt,4234,4268,8502, ms,ms.
HM,Job1013v3,19.txt,-1,-1,-1,ms,ms
HM,Job46v3,0.txt,33183,33213,66396, ms,ms.
HM,Job46v3,1.txt,1822,1864,3686, ms,ms.
HM,Job46v3,2.txt,-1,-1,-1,ms,ms
HM,Job46v3,3.txt,11601,11611,23212, ms,ms.
HM,Job46v3,4.txt,1209,1209,2418, ms,ms.
HM,Job46v3,5.txt,24379,24395,48774, ms,ms.
HM,Job46v3,6.txt,14636,14644,29280, ms,ms.
HM,Job46v3,7.txt,10895,10903,21798, ms,ms.
HM,Job46v3,8.txt,22258,22271,44529, ms,ms.
HM,Job46v3,9.txt,23596,23607,47203, ms,ms.
HM,Job46v3,10.txt,12637,12646,25283, ms,ms.
HM,Job46v3,11.txt,-1,-1,-1,ms,ms
HM,Job68v1,0.txt,43530,43567,87097, ms,ms.
HM,Job68v1,1.txt,95736,100158,195894, ms,ms.
HM,Job68v1,2.txt,85301,85346,170647, ms,ms.
HM,Job68v1,3.txt,67307,67352,134659, ms,ms.
HM,Job68v1,4.txt,3221,3487,6708, ms,ms.
HM,Job68v1,5.txt,140075,140166,280241, ms,ms.
HM,Job68v1,6.txt,33105,33147,66252, ms,ms.
HM,Job68v1,7.txt,26090,26113,52203, ms,ms.
HM,Job68v1,8.txt,33390,33418,66808, ms,ms.
HM,Job68v1,9.txt,49721,49781,99502, ms,ms.
HM,Job68v1,10.txt,16411,16433,32844, ms,ms.
HM,Job68v1,11.txt,107767,110457,218224, ms,ms.
HM,Job68v1,12.txt,47657,48573,96230, ms,ms.
HM,Job68v1,13.txt,36055,36286,72341, ms,ms.
HM,Job68v1,14.txt,5719,5724,11443, ms,ms.
HM,Job68v1,15.txt,52869,52898,105767, ms,ms.
HM,Job68v1,16.txt,91742,91817,183559, ms,ms.
HM,Job68v1,17.txt,-1,-1,-1,ms,ms
HM,Job68v1,18.txt,38249,38267,76516, ms,ms.
HM,Job68v1,19.txt,47035,47092,94127, ms,ms.
HM,Job1021v0,0.txt,-1,-1,-1,ms,ms
HM,Job1021v0,1.txt,-1,-1,-1,ms,ms
HM,Job1021v0,2.txt,-1,-1,-1,ms,ms
HM,Job1021v0,3.txt,-1,-1,-1,ms,ms
HM,Job1021v0,4.txt,-1,-1,-1,ms,ms
HM,Job1021v0,5.txt,-1,-1,-1,ms,ms
HM,Job1021v0,6.txt,-1,-1,-1,ms,ms
HM,Job1021v0,7.txt,-1,-1,-1,ms,ms
HM,Job1021v0,8.txt,24986,25068,50054, ms,ms.
HM,Job1021v0,9.txt,54185,54278,108463, ms,ms.
HM,Job1021v0,10.txt,6543,6626,13169, ms,ms.
HM,Job1021v0,11.txt,-1,-1,-1,ms,ms
HM,Job1021v0,12.txt,57719,57825,115544, ms,ms.
HM,Job1021v0,13.txt,-1,-1,-1,ms,ms
HM,Job1021v0,14.txt,-1,-1,-1,ms,ms
HM,Job1021v0,15.txt,12541,12619,25160, ms,ms.
HM,Job1021v0,16.txt,-1,-1,-1,ms,ms
HM,Job1021v0,17.txt,-1,-1,-1,ms,ms
HM,Job1021v0,18.txt,52265,52382,104647, ms,ms.
HM,Job1021v0,19.txt,-1,-1,-1,ms,ms
HM,Job76v3,0.txt,59422,61559,120981, ms,ms.
HM,Job76v3,1.txt,109641,117308,226949, ms,ms.
HM,Job76v3,2.txt,-1,-1,-1,ms,ms
HM,Job76v3,3.txt,-1,-1,-1,ms,ms
HM,Job76v3,4.txt,138439,140606,279045, ms,ms.
HM,Job76v3,5.txt,146807,168995,315802, ms,ms.
HM,Job76v3,6.txt,173617,176246,349863, ms,ms.
HM,Job76v3,7.txt,-1,-1,-1,ms,ms
HM,Job76v3,8.txt,58969,61313,120282, ms,ms.
HM,Job76v3,9.txt,138398,140453,278851, ms,ms.
HM,Job76v3,10.txt,-1,-1,-1,ms,ms
HM,Job76v3,11.txt,57324,61283,118607, ms,ms.
HM,Job76v3,12.txt,-1,-1,-1,ms,ms
HM,Job76v3,13.txt,-1,-1,-1,ms,ms
HM,Job76v3,14.txt,111981,114503,226484, ms,ms.
HM,Job76v3,15.txt,109937,112150,222087, ms,ms.
HM,Job76v3,16.txt,-1,-1,-1,ms,ms
HM,Job76v3,17.txt,-1,-1,-1,ms,ms
HM,Job76v3,18.txt,-1,-1,-1,ms,ms
HM,Job76v3,19.txt,30717,32921,63638, ms,ms.
HM,Job2v2,0.txt,-1,-1,-1,ms,ms
HM,Job2v2,1.txt,-1,-1,-1,ms,ms
HM,Job2v2,2.txt,-1,-1,-1,ms,ms
HM,Job2v2,3.txt,287090,293832,580922, ms,ms.
HM,Job2v2,4.txt,-1,-1,-1,ms,ms
HM,Job2v2,5.txt,-1,-1,-1,ms,ms
HM,Job2v2,6.txt,-1,-1,-1,ms,ms
HM,Job2v2,7.txt,-1,-1,-1,ms,ms
HM,Job2v2,8.txt,-1,-1,-1,ms,ms
HM,Job2v2,9.txt,-1,-1,-1,ms,ms
HM,Job2v2,10.txt,-1,-1,-1,ms,ms
HM,Job2v2,11.txt,-1,-1,-1,ms,ms
HM,Job2v2,12.txt,-1,-1,-1,ms,ms
HM,Job2v2,13.txt,-1,-1,-1,ms,ms
HM,Job2v2,14.txt,-1,-1,-1,ms,ms
HM,Job2v2,15.txt,-1,-1,-1,ms,ms
HM,Job2v2,16.txt,-1,-1,-1,ms,ms
