,Job,Plan,CPU time,Time,Sum,CPU unit,Time unit
HM,Job6v3,6.txt,18184,18309,36493, ms,ms.
HM,Job6v3,7.txt,54642,55778,110420, ms,ms.
HM,Job6v3,8.txt,7594,7716,15310, ms,ms.
HM,Job6v3,9.txt,-1,-1,-1,ms,ms
HM,Job6v3,10.txt,-1,-1,-1,ms,ms
HM,Job6v3,11.txt,5183,5320,10503, ms,ms.
HM,Job6v3,12.txt,15519,15636,31155, ms,ms.
HM,Job6v3,13.txt,-1,-1,-1,ms,ms
HM,Job6v3,14.txt,-1,-1,-1,ms,ms
HM,Job6v3,15.txt,-1,-1,-1,ms,ms
HM,Job6v3,16.txt,-1,-1,-1,ms,ms
HM,Job6v3,17.txt,-1,-1,-1,ms,ms
HM,Job6v3,18.txt,49573,50539,100112, ms,ms.
HM,Job6v3,19.txt,7594,8327,15921, ms,ms.
HM,Job79v0,0.txt,34923,35322,70245, ms,ms.
HM,Job79v0,1.txt,79633,80985,160618, ms,ms.
HM,Job79v0,2.txt,-1,-1,-1,ms,ms
HM,Job79v0,3.txt,-1,-1,-1,ms,ms
HM,Job79v0,4.txt,143180,147544,290724, ms,ms.
HM,Job79v0,5.txt,-1,-1,-1,ms,ms
HM,Job79v0,6.txt,10274,10479,20753, ms,ms.
HM,Job79v0,7.txt,-1,-1,-1,ms,ms
HM,Job79v0,8.txt,-1,-1,-1,ms,ms
HM,Job79v0,9.txt,81095,84134,165229, ms,ms.
HM,Job79v0,10.txt,84935,86769,171704, ms,ms.
HM,Job79v0,11.txt,-1,-1,-1,ms,ms
HM,Job79v0,12.txt,-1,-1,-1,ms,ms
HM,Job79v0,13.txt,85071,85800,170871, ms,ms.
HM,Job79v0,14.txt,-1,-1,-1,ms,ms
HM,Job79v0,15.txt,-1,-1,-1,ms,ms
HM,Job79v0,16.txt,-1,-1,-1,ms,ms
HM,Job79v0,17.txt,147825,150709,298534, ms,ms.
HM,Job79v0,18.txt,-1,-1,-1,ms,ms
HM,Job79v0,19.txt,-1,-1,-1,ms,ms
HM,Job1255v0,0.txt,-2,-2,-2,ms,ms
HM,Job1255v0,1.txt,-2,-2,-2,ms,ms
HM,Job1255v0,2.txt,-2,-2,-2,ms,ms
HM,Job1255v0,3.txt,-2,-2,-2,ms,ms
HM,Job1255v0,4.txt,-2,-2,-2,ms,ms
HM,Job1255v0,5.txt,-2,-2,-2,ms,ms
HM,Job1255v0,6.txt,-2,-2,-2,ms,ms
HM,Job1255v0,7.txt,-2,-2,-2,ms,ms
HM,Job1255v0,8.txt,-2,-2,-2,ms,ms
HM,Job1255v0,9.txt,-2,-2,-2,ms,ms
HM,Job1255v0,10.txt,-2,-2,-2,ms,ms
HM,Job1255v0,11.txt,-2,-2,-2,ms,ms
HM,Job1255v0,12.txt,-2,-2,-2,ms,ms
HM,Job1255v0,13.txt,-2,-2,-2,ms,ms
HM,Job1255v0,14.txt,-2,-2,-2,ms,ms
HM,Job1255v0,15.txt,-2,-2,-2,ms,ms
HM,Job1255v0,16.txt,-2,-2,-2,ms,ms
HM,Job1255v0,17.txt,-2,-2,-2,ms,ms
HM,Job1255v0,18.txt,-2,-2,-2,ms,ms
HM,Job1255v0,19.txt,-2,-2,-2,ms,ms
HM,Job1255v3,0.txt,24837,26999,51836, ms,ms.
HM,Job1255v3,1.txt,-1,-1,-1,ms,ms
HM,Job1255v3,2.txt,8301,8365,16666, ms,ms.
HM,Job1255v3,3.txt,-1,-1,-1,ms,ms
HM,Job1255v3,4.txt,-1,-1,-1,ms,ms
HM,Job1255v3,5.txt,9829,9896,19725, ms,ms.
HM,Job1255v3,6.txt,4691,4712,9403, ms,ms.
HM,Job1255v3,7.txt,-1,-1,-1,ms,ms
HM,Job1255v3,8.txt,10455,10505,20960, ms,ms.
HM,Job1255v3,9.txt,-1,-1,-1,ms,ms
HM,Job1255v3,10.txt,-1,-1,-1,ms,ms
HM,Job1255v3,11.txt,14138,14207,28345, ms,ms.
HM,Job1255v3,12.txt,-1,-1,-1,ms,ms
HM,Job1255v3,13.txt,8240,8289,16529, ms,ms.
HM,Job1255v3,14.txt,8315,8335,16650, ms,ms.
HM,Job1255v3,15.txt,22747,22814,45561, ms,ms.
HM,Job1255v3,16.txt,-1,-1,-1,ms,ms
HM,Job1255v3,17.txt,10639,10697,21336, ms,ms.
HM,Job1255v3,18.txt,53205,53260,106465, ms,ms.
HM,Job1255v3,19.txt,-1,-1,-1,ms,ms
HM,Job39v3,0.txt,27,27,54, ms,ms.
HM,Job39v3,1.txt,220,219,439, ms,ms.
HM,Job39v3,2.txt,527,527,1054, ms,ms.
HM,Job39v3,3.txt,108,107,215, ms,ms.
HM,Job39v3,4.txt,21,20,41, ms,ms.
HM,Job39v3,5.txt,56,55,111, ms,ms.
HM,Job39v3,6.txt,331,331,662, ms,ms.
HM,Job39v3,7.txt,250,249,499, ms,ms.
HM,Job39v3,8.txt,355,354,709, ms,ms.
HM,Job39v3,9.txt,143,142,285, ms,ms.
HM,Job39v3,10.txt,47,47,94, ms,ms.
HM,Job39v3,11.txt,486,485,971, ms,ms.
HM,Job46v2,0.txt,682,684,1366, ms,ms.
HM,Job46v2,1.txt,139,139,278, ms,ms.
HM,Job46v2,2.txt,447,448,895, ms,ms.
HM,Job46v2,3.txt,1920,1935,3855, ms,ms.
HM,Job46v2,4.txt,181,181,362, ms,ms.
HM,Job46v2,5.txt,2361,2361,4722, ms,ms.
HM,Job46v2,6.txt,2650,2658,5308, ms,ms.
HM,Job46v2,7.txt,860,864,1724, ms,ms.
HM,Job46v2,8.txt,358,358,716, ms,ms.
HM,Job46v2,9.txt,407,408,815, ms,ms.
HM,Job46v2,10.txt,1544,1545,3089, ms,ms.
HM,Job46v2,11.txt,683,686,1369, ms,ms.
HM,Job63v1,0.txt,22811,23045,45856, ms,ms.
HM,Job63v1,1.txt,29998,30243,60241, ms,ms.
HM,Job63v1,2.txt,35940,35942,71882, ms,ms.
HM,Job63v1,3.txt,-1,-1,-1,ms,ms
HM,Job63v1,4.txt,40177,40324,80501, ms,ms.
HM,Job63v1,5.txt,957,957,1914, ms,ms.
HM,Job63v1,6.txt,18770,18777,37547, ms,ms.
HM,Job63v1,7.txt,-1,-1,-1,ms,ms
HM,Job63v1,8.txt,21510,21515,43025, ms,ms.
HM,Job63v1,9.txt,15610,15611,31221, ms,ms.
HM,Job63v1,10.txt,4129,4133,8262, ms,ms.
HM,Job63v1,11.txt,36710,36782,73492, ms,ms.
HM,Job63v1,12.txt,26205,26206,52411, ms,ms.
HM,Job63v1,13.txt,-1,-1,-1,ms,ms
HM,Job63v1,14.txt,28043,28177,56220, ms,ms.
HM,Job63v1,15.txt,27309,27517,54826, ms,ms.
HM,Job63v1,16.txt,10885,11107,21992, ms,ms.
HM,Job63v1,17.txt,-1,-1,-1,ms,ms
HM,Job63v1,18.txt,16597,16610,33207, ms,ms.
HM,Job63v1,19.txt,-1,-1,-1,ms,ms
HM,Job1006v1,0.txt,9695,9698,19393, ms,ms.
HM,Job1006v1,1.txt,-1,-1,-1,ms,ms
HM,Job1006v1,2.txt,-1,-1,-1,ms,ms
HM,Job1006v1,3.txt,9114,9121,18235, ms,ms.
HM,Job1006v1,4.txt,-1,-1,-1,ms,ms
HM,Job1006v1,5.txt,-1,-1,-1,ms,ms
HM,Job1006v1,6.txt,-1,-1,-1,ms,ms
HM,Job1006v1,7.txt,-1,-1,-1,ms,ms
HM,Job1006v1,8.txt,12894,13277,26171, ms,ms.
HM,Job1006v1,9.txt,-1,-1,-1,ms,ms
HM,Job1006v1,10.txt,-1,-1,-1,ms,ms
HM,Job1006v1,11.txt,-1,-1,-1,ms,ms
HM,Job1006v1,12.txt,-1,-1,-1,ms,ms
HM,Job1006v1,13.txt,5278,5282,10560, ms,ms.
HM,Job1006v1,14.txt,10080,10082,20162, ms,ms.
HM,Job1006v1,15.txt,-1,-1,-1,ms,ms
HM,Job1006v1,16.txt,9900,9900,19800, ms,ms.
HM,Job1006v1,17.txt,-1,-1,-1,ms,ms
HM,Job1006v1,18.txt,-1,-1,-1,ms,ms
HM,Job1006v1,19.txt,-1,-1,-1,ms,ms
HM,Job68v2,0.txt,347,352,699, ms,ms.
HM,Job68v2,1.txt,25045,25048,50093, ms,ms.
HM,Job68v2,2.txt,602,604,1206, ms,ms.
HM,Job68v2,3.txt,6151,6152,12303, ms,ms.
HM,Job68v2,4.txt,449,448,897, ms,ms.
HM,Job68v2,5.txt,1797,1796,3593, ms,ms.
HM,Job68v2,6.txt,4481,4480,8961, ms,ms.
HM,Job68v2,7.txt,-1,-1,-1,ms,ms
HM,Job68v2,8.txt,-1,-1,-1,ms,ms
HM,Job68v2,9.txt,-1,-1,-1,ms,ms
HM,Job68v2,10.txt,25005,25008,50013, ms,ms.
HM,Job68v2,11.txt,2233,2234,4467, ms,ms.
HM,Job68v2,12.txt,3900,3901,7801, ms,ms.
HM,Job68v2,13.txt,2112,2113,4225, ms,ms.
HM,Job68v2,14.txt,4117,4116,8233, ms,ms.
HM,Job68v2,15.txt,5816,5815,11631, ms,ms.
HM,Job68v2,16.txt,-1,-1,-1,ms,ms
HM,Job68v2,17.txt,2180,2179,4359, ms,ms.
HM,Job68v2,18.txt,3870,3871,7741, ms,ms.
HM,Job68v2,19.txt,-1,-1,-1,ms,ms
HM,Job85v3,0.txt,-1,-1,-1,ms,ms
HM,Job85v3,1.txt,-1,-1,-1,ms,ms
HM,Job85v3,2.txt,1882,1891,3773, ms,ms.
HM,Job85v3,3.txt,-1,-1,-1,ms,ms
HM,Job85v3,4.txt,1041,1063,2104, ms,ms.
HM,Job85v3,5.txt,16076,16084,32160, ms,ms.
HM,Job85v3,6.txt,5244,5315,10559, ms,ms.
HM,Job85v3,7.txt,-1,-1,-1,ms,ms
HM,Job85v3,8.txt,4015,4023,8038, ms,ms.
HM,Job85v3,9.txt,-1,-1,-1,ms,ms
HM,Job85v3,10.txt,7898,7897,15795, ms,ms.
HM,Job85v3,11.txt,14736,14998,29734, ms,ms.
HM,Job85v3,12.txt,7617,7617,15234, ms,ms.
HM,Job85v3,13.txt,11471,11787,23258, ms,ms.
HM,Job85v3,14.txt,5575,5574,11149, ms,ms.
HM,Job85v3,15.txt,-1,-1,-1,ms,ms
HM,Job85v3,16.txt,-1,-1,-1,ms,ms
HM,Job85v3,17.txt,11439,12053,23492, ms,ms.
HM,Job85v3,18.txt,15857,16027,31884, ms,ms.
HM,Job85v3,19.txt,-1,-1,-1,ms,ms
HM,Job128v0,0.txt,-1,-1,-1,ms,ms
HM,Job128v0,1.txt,61125,83454,144579, ms,ms.
HM,Job128v0,2.txt,60442,81084,141526, ms,ms.
HM,Job128v0,3.txt,-1,-1,-1,ms,ms
HM,Job128v0,4.txt,60246,79253,139499, ms,ms.
HM,Job128v0,5.txt,-1,-1,-1,ms,ms
HM,Job128v0,6.txt,3778,3783,7561, ms,ms.
HM,Job128v0,7.txt,61063,82312,143375, ms,ms.
HM,Job128v0,8.txt,52112,52119,104231, ms,ms.
HM,Job128v0,9.txt,118903,146359,265262, ms,ms.
HM,Job128v0,10.txt,60897,80072,140969, ms,ms.
HM,Job128v0,11.txt,4055,4060,8115, ms,ms.
HM,Job128v0,12.txt,135705,154695,290400, ms,ms.
HM,Job128v0,13.txt,3767,3770,7537, ms,ms.
HM,Job128v0,14.txt,59524,59534,119058, ms,ms.
HM,Job128v0,15.txt,-1,-1,-1,ms,ms
HM,Job128v0,16.txt,35435,35438,70873, ms,ms.
HM,Job128v0,17.txt,91068,110731,201799, ms,ms.
HM,Job128v0,18.txt,75750,75760,151510, ms,ms.
HM,Job128v0,19.txt,-1,-1,-1,ms,ms
HM,Job76v0,0.txt,4843,5338,10181, ms,ms.
HM,Job76v0,1.txt,-1,-1,-1,ms,ms
HM,Job76v0,2.txt,-1,-1,-1,ms,ms
HM,Job76v0,3.txt,14969,15623,30592, ms,ms.
HM,Job76v0,4.txt,-1,-1,-1,ms,ms
HM,Job76v0,5.txt,-1,-1,-1,ms,ms
HM,Job76v0,6.txt,22084,23042,45126, ms,ms.
HM,Job76v0,7.txt,-1,-1,-1,ms,ms
HM,Job76v0,8.txt,-1,-1,-1,ms,ms
HM,Job76v0,9.txt,10689,10958,21647, ms,ms.
HM,Job76v0,10.txt,-1,-1,-1,ms,ms
HM,Job76v0,11.txt,-1,-1,-1,ms,ms
HM,Job76v0,12.txt,-1,-1,-1,ms,ms
HM,Job76v0,13.txt,-1,-1,-1,ms,ms
HM,Job76v0,14.txt,17946,18367,36313, ms,ms.
HM,Job76v0,15.txt,-1,-1,-1,ms,ms
HM,Job76v0,16.txt,-1,-1,-1,ms,ms
HM,Job76v0,17.txt,-1,-1,-1,ms,ms
HM,Job76v0,18.txt,12380,12534,24914, ms,ms.
HM,Job76v0,19.txt,19377,19702,39079, ms,ms.
HM,Job1013v3,0.txt,-1,-1,-1,ms,ms
HM,Job1013v3,1.txt,10269,10552,20821, ms,ms.
HM,Job1013v3,2.txt,2513,2516,5029, ms,ms.
HM,Job1013v3,3.txt,10680,10682,21362, ms,ms.
HM,Job1013v3,4.txt,-1,-1,-1,ms,ms
HM,Job1013v3,5.txt,-1,-1,-1,ms,ms
HM,Job1013v3,6.txt,-1,-1,-1,ms,ms
HM,Job1013v3,7.txt,-1,-1,-1,ms,ms
HM,Job1013v3,8.txt,-1,-1,-1,ms,ms
HM,Job1013v3,9.txt,7189,7190,14379, ms,ms.
HM,Job1013v3,10.txt,-1,-1,-1,ms,ms
HM,Job1013v3,11.txt,-1,-1,-1,ms,ms
HM,Job1013v3,12.txt,-1,-1,-1,ms,ms
HM,Job1013v3,13.txt,10802,10848,21650, ms,ms.
HM,Job1013v3,14.txt,5195,5195,10390, ms,ms.
HM,Job1013v3,15.txt,-1,-1,-1,ms,ms
HM,Job1013v3,16.txt,-1,-1,-1,ms,ms
HM,Job1013v3,17.txt,-1,-1,-1,ms,ms
HM,Job1013v3,18.txt,3086,3097,6183, ms,ms.
HM,Job1013v3,19.txt,-1,-1,-1,ms,ms
HM,Job1055v2,0.txt,-1,-1,-1,ms,ms
HM,Job1055v2,1.txt,6089,6381,12470, ms,ms.
HM,Job1055v2,2.txt,10653,11131,21784, ms,ms.
HM,Job1055v2,3.txt,-1,-1,-1,ms,ms
HM,Job1055v2,4.txt,-1,-1,-1,ms,ms
HM,Job1055v2,5.txt,16114,16518,32632, ms,ms.
HM,Job1055v2,6.txt,-1,-1,-1,ms,ms
HM,Job1055v2,7.txt,-1,-1,-1,ms,ms
HM,Job1055v2,8.txt,11501,11766,23267, ms,ms.
HM,Job1055v2,9.txt,-1,-1,-1,ms,ms
HM,Job1055v2,10.txt,17432,17826,35258, ms,ms.
HM,Job1055v2,11.txt,16157,16461,32618, ms,ms.
HM,Job1055v2,12.txt,-1,-1,-1,ms,ms
HM,Job1055v2,13.txt,21902,22422,44324, ms,ms.
HM,Job1055v2,14.txt,-1,-1,-1,ms,ms
HM,Job1055v2,15.txt,15391,15671,31062, ms,ms.
HM,Job1055v2,16.txt,-1,-1,-1,ms,ms
HM,Job1055v2,17.txt,-1,-1,-1,ms,ms
HM,Job1055v2,18.txt,19382,19855,39237, ms,ms.
HM,Job1055v2,19.txt,13391,13708,27099, ms,ms.
HM,Job44v3,0.txt,-1,-1,-1,ms,ms
HM,Job44v3,1.txt,-1,-1,-1,ms,ms
HM,Job44v3,2.txt,-1,-1,-1,ms,ms
HM,Job44v3,3.txt,-1,-1,-1,ms,ms
HM,Job44v3,4.txt,-1,-1,-1,ms,ms
HM,Job44v3,5.txt,191865,207740,399605, ms,ms.
HM,Job44v3,6.txt,80240,93096,173336, ms,ms.
HM,Job44v3,7.txt,52089,66243,118332, ms,ms.
HM,Job44v3,8.txt,-1,-1,-1,ms,ms
HM,Job44v3,9.txt,130457,150926,281383, ms,ms.
HM,Job44v3,10.txt,-1,-1,-1,ms,ms
HM,Job44v3,11.txt,131004,151160,282164, ms,ms.
HM,Job44v3,12.txt,-1,-1,-1,ms,ms
HM,Job44v3,13.txt,-1,-1,-1,ms,ms
HM,Job44v3,14.txt,195473,217247,412720, ms,ms.
HM,Job44v3,15.txt,74750,89694,164444, ms,ms.
HM,Job44v3,16.txt,74628,88415,163043, ms,ms.
HM,Job44v3,17.txt,156664,177948,334612, ms,ms.
HM,Job44v3,18.txt,74671,89085,163756, ms,ms.
HM,Job44v3,19.txt,-1,-1,-1,ms,ms
HM,Job59v3,0.txt,4597,4599,9196, ms,ms.
HM,Job59v3,1.txt,504,516,1020, ms,ms.
